new_index,Rating History
2020-05-12,2429.0
2020-05-13,2429.0
2020-05-14,2429.0
2020-05-15,2429.0
2020-05-16,2429.0
2020-05-17,2429.0
2020-05-18,2429.0
2020-05-19,2429.0
2020-05-20,2429.0
2020-05-21,2429.0
2020-05-22,2429.0
2020-05-23,2429.0
2020-05-24,2429.0
2020-05-25,2429.0
2020-05-26,2429.0
2020-05-27,2429.0
2020-05-28,2429.0
2020-05-29,2429.0
2020-05-30,2429.0
2020-05-31,2429.0
2020-06-01,2429.0
2020-06-02,2429.0
2020-06-03,2429.0
2020-06-04,2429.0
2020-06-05,2429.0
2020-06-06,2429.0
2020-06-07,2429.0
2020-06-08,2429.0
2020-06-09,2429.0
2020-06-10,2429.0
2020-06-11,2429.0
2020-06-12,2429.0
2020-06-13,2429.0
2020-06-14,2429.0
2020-06-15,2429.0
2020-06-16,2429.0
2020-06-17,2429.0
2020-06-18,2429.0
2020-06-19,2429.0
2020-06-20,2429.0
2020-06-21,2429.0
2020-06-22,2429.0
2020-06-23,2429.0
2020-06-24,2429.0
2020-06-25,2429.0
2020-06-26,2429.0
2020-06-27,2429.0
2020-06-28,2429.0
2020-06-29,2429.0
2020-06-30,2429.0
2020-07-01,2429.0
2020-07-02,2429.0
2020-07-03,2429.0
2020-07-04,2429.0
2020-07-05,2429.0
2020-07-06,2429.0
2020-07-07,2429.0
2020-07-08,2429.0
2020-07-09,2429.0
2020-07-10,2429.0
2020-07-11,2410.0
2020-07-12,2410.0
2020-07-13,2410.0
2020-07-14,2410.0
2020-07-15,2410.0
2020-07-16,2410.0
2020-07-17,2410.0
2020-07-18,2410.0
2020-07-19,2410.0
2020-07-20,2410.0
2020-07-21,2410.0
2020-07-22,2410.0
2020-07-23,2410.0
2020-07-24,2410.0
2020-07-25,2410.0
2020-07-26,2410.0
2020-07-27,2410.0
2020-07-28,2410.0
2020-07-29,2410.0
2020-07-30,2375.0
2020-07-31,2375.0
2020-08-01,2363.0
2020-08-02,2363.0
2020-08-03,2363.0
2020-08-04,2363.0
2020-08-05,2363.0
2020-08-06,2363.0
2020-08-07,2363.0
2020-08-08,2363.0
2020-08-09,2363.0
2020-08-10,2363.0
2020-08-11,2363.0
2020-08-12,2363.0
2020-08-13,2363.0
2020-08-14,2363.0
2020-08-15,2363.0
2020-08-16,2363.0
2020-08-17,2363.0
2020-08-18,2363.0
2020-08-19,2363.0
2020-08-20,2363.0
2020-08-21,2363.0
2020-08-22,2363.0
2020-08-23,2363.0
2020-08-24,2363.0
2020-08-25,2363.0
2020-08-26,2363.0
2020-08-27,2363.0
2020-08-28,2363.0
2020-08-29,2363.0
2020-08-30,2369.0
2020-08-31,2369.0
2020-09-01,2369.0
2020-09-02,2369.0
2020-09-03,2369.0
2020-09-04,2369.0
2020-09-05,2369.0
2020-09-06,2369.0
2020-09-07,2369.0
2020-09-08,2369.0
2020-09-09,2369.0
2020-09-10,2369.0
2020-09-11,2369.0
2020-09-12,2369.0
2020-09-13,2369.0
2020-09-14,2369.0
2020-09-15,2369.0
2020-09-16,2369.0
2020-09-17,2369.0
2020-09-18,2369.0
2020-09-19,2369.0
2020-09-20,2369.0
2020-09-21,2369.0
2020-09-22,2369.0
2020-09-23,2369.0
2020-09-24,2369.0
2020-09-25,2369.0
2020-09-26,2369.0
2020-09-27,2369.0
2020-09-28,2369.0
2020-09-29,2369.0
2020-09-30,2369.0
2020-10-01,2369.0
2020-10-02,2369.0
2020-10-03,2369.0
2020-10-04,2369.0
2020-10-05,2369.0
2020-10-06,2381.0
2020-10-07,2381.0
2020-10-08,2381.0
2020-10-09,2381.0
2020-10-10,2381.0
2020-10-11,2381.0
2020-10-12,2381.0
2020-10-13,2381.0
2020-10-14,2381.0
2020-10-15,2381.0
2020-10-16,2381.0
2020-10-17,2381.0
2020-10-18,2381.0
2020-10-19,2381.0
2020-10-20,2424.0
2020-10-21,2424.0
2020-10-22,2424.0
2020-10-23,2429.0
2020-10-24,2429.0
2020-10-25,2429.0
2020-10-26,2429.0
2020-10-27,2429.0
2020-10-28,2429.0
2020-10-29,2429.0
2020-10-30,2429.0
2020-10-31,2416.0
2020-11-01,2416.0
2020-11-02,2416.0
2020-11-03,2416.0
2020-11-04,2416.0
2020-11-05,2416.0
2020-11-06,2416.0
2020-11-07,2416.0
2020-11-08,2416.0
2020-11-09,2416.0
2020-11-10,2416.0
2020-11-11,2416.0
2020-11-12,2416.0
2020-11-13,2416.0
2020-11-14,2416.0
2020-11-15,2416.0
2020-11-16,2416.0
2020-11-17,2416.0
2020-11-18,2416.0
2020-11-19,2416.0
2020-11-20,2416.0
2020-11-21,2416.0
2020-11-22,2416.0
2020-11-23,2416.0
2020-11-24,2416.0
2020-11-25,2416.0
2020-11-26,2409.0
2020-11-27,2396.0
2020-11-28,2409.0
2020-11-29,2437.0
2020-11-30,2445.0
2020-12-01,2442.0
2020-12-02,2442.0
2020-12-03,2431.0
2020-12-04,2421.0
2020-12-05,2415.0
2020-12-06,2415.0
2020-12-07,2425.0
2020-12-08,2435.0
2020-12-09,2440.0
2020-12-10,2431.0
2020-12-11,2466.0
2020-12-12,2458.0
2020-12-13,2458.0
2020-12-14,2462.0
2020-12-15,2464.0
2020-12-16,2462.0
2020-12-17,2451.0
2020-12-18,2451.0
2020-12-19,2460.0
2020-12-20,2457.0
2020-12-21,2450.0
2020-12-22,2451.0
2020-12-23,2451.0
2020-12-24,2457.0
2020-12-25,2457.0
2020-12-26,2469.0
2020-12-27,2449.0
2020-12-28,2453.0
2020-12-29,2445.0
2020-12-30,2437.0
2020-12-31,2437.0
2021-01-01,2437.0
2021-01-02,2432.0
2021-01-03,2427.0
2021-01-04,2427.0
2021-01-05,2438.0
2021-01-06,2480.0
2021-01-07,2477.0
2021-01-08,2480.0
2021-01-09,2465.0
2021-01-10,2487.0
2021-01-11,2460.0
2021-01-12,2465.0
2021-01-13,2457.0
2021-01-14,2461.0
2021-01-15,2455.0
2021-01-16,2456.0
2021-01-17,2456.0
2021-01-18,2454.0
2021-01-19,2449.0
2021-01-20,2436.0
2021-01-21,2448.0
2021-01-22,2449.0
2021-01-23,2449.0
2021-01-24,2447.0
2021-01-25,2459.0
2021-01-26,2459.0
2021-01-27,2462.0
2021-01-28,2450.0
2021-01-29,2446.0
2021-01-30,2482.0
2021-01-31,2498.0
2021-02-01,2500.0
2021-02-02,2500.0
2021-02-03,2500.0
2021-02-04,2500.0
2021-02-05,2500.0
2021-02-06,2500.0
2021-02-07,2500.0
2021-02-08,2500.0
2021-02-09,2500.0
2021-02-10,2500.0
2021-02-11,2500.0
2021-02-12,2500.0
2021-02-13,2500.0
2021-02-14,2500.0
2021-02-15,2500.0
2021-02-16,2500.0
2021-02-17,2500.0
2021-02-18,2500.0
2021-02-19,2500.0
2021-02-20,2500.0
2021-02-21,2500.0
2021-02-22,2500.0
2021-02-23,2500.0
2021-02-24,2500.0
2021-02-25,2500.0
2021-02-26,2500.0
2021-02-27,2500.0
2021-02-28,2500.0
2021-03-01,2500.0
2021-03-02,2500.0
2021-03-03,2500.0
2021-03-04,2500.0
2021-03-05,2500.0
2021-03-06,2500.0
2021-03-07,2500.0
2021-03-08,2500.0
2021-03-09,2500.0
2021-03-10,2500.0
2021-03-11,2500.0
2021-03-12,2500.0
2021-03-13,2500.0
2021-03-14,2500.0
2021-03-15,2500.0
2021-03-16,2500.0
2021-03-17,2500.0
2021-03-18,2500.0
2021-03-19,2500.0
2021-03-20,2500.0
2021-03-21,2500.0
2021-03-22,2500.0
2021-03-23,2500.0
2021-03-24,2500.0
2021-03-25,2500.0
2021-03-26,2500.0
2021-03-27,2500.0
2021-03-28,2500.0
2021-03-29,2500.0
2021-03-30,2500.0
2021-03-31,2500.0
2021-04-01,2500.0
2021-04-02,2500.0
2021-04-03,2500.0
2021-04-04,2500.0
2021-04-05,2500.0
2021-04-06,2500.0
2021-04-07,2500.0
2021-04-08,2500.0
2021-04-09,2500.0
2021-04-10,2500.0
2021-04-11,2500.0
2021-04-12,2500.0
2021-04-13,2500.0
2021-04-14,2500.0
2021-04-15,2500.0
2021-04-16,2500.0
2021-04-17,2500.0
2021-04-18,2500.0
2021-04-19,2500.0
2021-04-20,2500.0
2021-04-21,2500.0
2021-04-22,2500.0
2021-04-23,2500.0
2021-04-24,2500.0
2021-04-25,2500.0
2021-04-26,2500.0
2021-04-27,2500.0
2021-04-28,2500.0
2021-04-29,2500.0
2021-04-30,2500.0
2021-05-01,2500.0
2021-05-02,2500.0
2021-05-03,2500.0
2021-05-04,2510.0
2021-05-05,2510.0
2021-05-06,2510.0
2021-05-07,2510.0
2021-05-08,2510.0
2021-05-09,2510.0
2021-05-10,2510.0
2021-05-11,2510.0
2021-05-12,2510.0
2021-05-13,2510.0
2021-05-14,2510.0
2021-05-15,2510.0
2021-05-16,2510.0
2021-05-17,2498.0
2021-05-18,2498.0
2021-05-19,2498.0
2021-05-20,2506.0
2021-05-21,2506.0
2021-05-22,2506.0
2021-05-23,2506.0
2021-05-24,2506.0
2021-05-25,2506.0
2021-05-26,2506.0
2021-05-27,2506.0
2021-05-28,2506.0
2021-05-29,2506.0
2021-05-30,2506.0
2021-05-31,2506.0
2021-06-01,2506.0
2021-06-02,2506.0
2021-06-03,2506.0
2021-06-04,2506.0
2021-06-05,2506.0
2021-06-06,2514.0
2021-06-07,2514.0
2021-06-08,2514.0
2021-06-09,2514.0
2021-06-10,2514.0
2021-06-11,2514.0
2021-06-12,2504.0
2021-06-13,2504.0
2021-06-14,2504.0
2021-06-15,2487.0
2021-06-16,2487.0
2021-06-17,2487.0
2021-06-18,2476.0
2021-06-19,2476.0
2021-06-20,2476.0
2021-06-21,2476.0
2021-06-22,2476.0
2021-06-23,2476.0
2021-06-24,2476.0
2021-06-25,2476.0
2021-06-26,2476.0
2021-06-27,2476.0
2021-06-28,2476.0
2021-06-29,2476.0
2021-06-30,2476.0
2021-07-01,2476.0
2021-07-02,2476.0
2021-07-03,2476.0
2021-07-04,2476.0
2021-07-05,2476.0
2021-07-06,2476.0
2021-07-07,2476.0
2021-07-08,2476.0
2021-07-09,2476.0
2021-07-10,2516.0
2021-07-11,2527.0
2021-07-12,2519.0
2021-07-13,2501.0
2021-07-14,2479.0
2021-07-15,2485.0
2021-07-16,2485.0
2021-07-17,2485.0
2021-07-18,2509.0
2021-07-19,2516.0
2021-07-20,2502.0
2021-07-21,2502.0
2021-07-22,2498.0
2021-07-23,2493.0
2021-07-24,2499.0
2021-07-25,2517.0
2021-07-26,2511.0
2021-07-27,2515.0
2021-07-28,2515.0
2021-07-29,2515.0
2021-07-30,2515.0
2021-07-31,2515.0
2021-08-01,2515.0
2021-08-02,2515.0
2021-08-03,2515.0
2021-08-04,2515.0
2021-08-05,2521.0
2021-08-06,2519.0
2021-08-07,2531.0
2021-08-08,2527.0
2021-08-09,2524.0
2021-08-10,2524.0
2021-08-11,2543.0
2021-08-12,2542.0
2021-08-13,2539.0
2021-08-14,2536.0
2021-08-15,2536.0
2021-08-16,2528.0
2021-08-17,2536.0
2021-08-18,2536.0
2021-08-19,2543.0
2021-08-20,2565.0
2021-08-21,2579.0
2021-08-22,2579.0
2021-08-23,2557.0
2021-08-24,2540.0
2021-08-25,2532.0
2021-08-26,2526.0
2021-08-27,2526.0
2021-08-28,2526.0
2021-08-29,2526.0
2021-08-30,2520.0
2021-08-31,2520.0
2021-09-01,2525.0
2021-09-02,2525.0
2021-09-03,2525.0
2021-09-04,2525.0
2021-09-05,2525.0
2021-09-06,2514.0
2021-09-07,2514.0
2021-09-08,2514.0
2021-09-09,2514.0
2021-09-10,2514.0
2021-09-11,2514.0
2021-09-12,2514.0
2021-09-13,2514.0
2021-09-14,2514.0
2021-09-15,2514.0
2021-09-16,2514.0
2021-09-17,2514.0
2021-09-18,2507.0
2021-09-19,2514.0
2021-09-20,2514.0
2021-09-21,2514.0
2021-09-22,2514.0
2021-09-23,2507.0
2021-09-24,2507.0
2021-09-25,2507.0
2021-09-26,2477.0
2021-09-27,2484.0
2021-09-28,2483.0
2021-09-29,2483.0
2021-09-30,2483.0
2021-10-01,2485.0
2021-10-02,2498.0
2021-10-03,2530.0
2021-10-04,2530.0
2021-10-05,2524.0
2021-10-06,2524.0
2021-10-07,2518.0
2021-10-08,2520.0
2021-10-09,2498.0
2021-10-10,2505.0
2021-10-11,2505.0
2021-10-12,2505.0
2021-10-13,2505.0
2021-10-14,2505.0
2021-10-15,2505.0
2021-10-16,2505.0
2021-10-17,2505.0
2021-10-18,2505.0
2021-10-19,2505.0
2021-10-20,2505.0
2021-10-21,2505.0
2021-10-22,2505.0
2021-10-23,2505.0
2021-10-24,2505.0
2021-10-25,2505.0
2021-10-26,2505.0
2021-10-27,2505.0
2021-10-28,2514.0
2021-10-29,2519.0
2021-10-30,2526.0
2021-10-31,2528.0
2021-11-01,2528.0
2021-11-02,2521.0
2021-11-03,2521.0
2021-11-04,2521.0
2021-11-05,2521.0
2021-11-06,2521.0
2021-11-07,2521.0
2021-11-08,2526.0
2021-11-09,2526.0
2021-11-10,2532.0
2021-11-11,2528.0
2021-11-12,2522.0
2021-11-13,2522.0
2021-11-14,2522.0
2021-11-15,2522.0
2021-11-16,2528.0
2021-11-17,2527.0
2021-11-18,2527.0
2021-11-19,2527.0
2021-11-20,2527.0
2021-11-21,2527.0
2021-11-22,2527.0
2021-11-23,2527.0
2021-11-24,2521.0
2021-11-25,2521.0
2021-11-26,2521.0
2021-11-27,2521.0
2021-11-28,2521.0
2021-11-29,2525.0
2021-11-30,2521.0
2021-12-01,2520.0
2021-12-02,2520.0
2021-12-03,2520.0
2021-12-04,2520.0
2021-12-05,2520.0
2021-12-06,2520.0
2021-12-07,2516.0
2021-12-08,2529.0
2021-12-09,2529.0
2021-12-10,2529.0
2021-12-11,2529.0
2021-12-12,2529.0
2021-12-13,2529.0
2021-12-14,2529.0
2021-12-15,2522.0
2021-12-16,2522.0
2021-12-17,2522.0
2021-12-18,2522.0
2021-12-19,2522.0
2021-12-20,2555.0
2021-12-21,2545.0
2021-12-22,2559.0
2021-12-23,2559.0
2021-12-24,2543.0
2021-12-25,2543.0
2021-12-26,2543.0
2021-12-27,2543.0
2021-12-28,2543.0
2021-12-29,2537.0
2021-12-30,2549.0
2021-12-31,2545.0
2022-01-01,2550.0
2022-01-02,2559.0
2022-01-03,2533.0
2022-01-04,2536.0
2022-01-05,2556.0
2022-01-06,2551.0
2022-01-07,2551.0
2022-01-08,2548.0
2022-01-09,2552.0
2022-01-10,2588.0
2022-01-11,2586.0
2022-01-12,2561.0
2022-01-13,2557.0
2022-01-14,2558.0
2022-01-15,2558.0
2022-01-16,2573.0
2022-01-17,2573.0
2022-01-18,2573.0
2022-01-19,2573.0
2022-01-20,2573.0
2022-01-21,2573.0
2022-01-22,2573.0
2022-01-23,2573.0
2022-01-24,2573.0
2022-01-25,2573.0
2022-01-26,2573.0
2022-01-27,2573.0
2022-01-28,2573.0
2022-01-29,2573.0
2022-01-30,2573.0
2022-01-31,2573.0
2022-02-01,2573.0
2022-02-02,2573.0
2022-02-03,2573.0
2022-02-04,2573.0
2022-02-05,2573.0
2022-02-06,2573.0
2022-02-07,2573.0
2022-02-08,2573.0
2022-02-09,2580.0
2022-02-10,2580.0
2022-02-11,2580.0
2022-02-12,2580.0
2022-02-13,2572.0
2022-02-14,2572.0
2022-02-15,2574.0
2022-02-16,2574.0
2022-02-17,2574.0
2022-02-18,2574.0
2022-02-19,2574.0
2022-02-20,2574.0
2022-02-21,2574.0
2022-02-22,2574.0
2022-02-23,2574.0
2022-02-24,2574.0
2022-02-25,2574.0
2022-02-26,2574.0
2022-02-27,2574.0
2022-02-28,2574.0
2022-03-01,2574.0
2022-03-02,2574.0
2022-03-03,2574.0
2022-03-04,2574.0
2022-03-05,2574.0
2022-03-06,2574.0
2022-03-07,2574.0
2022-03-08,2574.0
2022-03-09,2574.0
2022-03-10,2574.0
2022-03-11,2574.0
2022-03-12,2574.0
2022-03-13,2574.0
2022-03-14,2574.0
2022-03-15,2574.0
2022-03-16,2574.0
2022-03-17,2574.0
2022-03-18,2574.0
2022-03-19,2574.0
2022-03-20,2574.0
2022-03-21,2574.0
2022-03-22,2574.0
2022-03-23,2574.0
2022-03-24,2574.0
2022-03-25,2574.0
2022-03-26,2574.0
2022-03-27,2574.0
2022-03-28,2574.0
2022-03-29,2574.0
2022-03-30,2574.0
2022-03-31,2574.0
2022-04-01,2574.0
2022-04-02,2551.0
2022-04-03,2551.0
2022-04-04,2551.0
2022-04-05,2551.0
2022-04-06,2551.0
2022-04-07,2551.0
2022-04-08,2551.0
2022-04-09,2542.0
2022-04-10,2542.0
2022-04-11,2542.0
2022-04-12,2542.0
2022-04-13,2542.0
2022-04-14,2542.0
2022-04-15,2542.0
2022-04-16,2542.0
2022-04-17,2542.0
2022-04-18,2542.0
2022-04-19,2542.0
2022-04-20,2542.0
2022-04-21,2542.0
2022-04-22,2542.0
2022-04-23,2542.0
2022-04-24,2542.0
2022-04-25,2542.0
2022-04-26,2542.0
2022-04-27,2542.0
2022-04-28,2542.0
2022-04-29,2542.0
2022-04-30,2542.0
2022-05-01,2542.0
2022-05-02,2558.0
2022-05-03,2558.0
2022-05-04,2558.0
2022-05-05,2558.0
2022-05-06,2558.0
2022-05-07,2558.0
2022-05-08,2558.0
2022-05-09,2558.0
2022-05-10,2558.0
2022-05-11,2558.0
2022-05-12,2558.0
2022-05-13,2558.0
2022-05-14,2558.0
2022-05-15,2558.0
2022-05-16,2558.0
2022-05-17,2558.0
2022-05-18,2558.0
2022-05-19,2558.0
2022-05-20,2558.0
2022-05-21,2558.0
2022-05-22,2558.0
2022-05-23,2558.0
2022-05-24,2558.0
2022-05-25,2558.0
2022-05-26,2558.0
2022-05-27,2558.0
2022-05-28,2558.0
2022-05-29,2558.0
2022-05-30,2558.0
2022-05-31,2558.0
2022-06-01,2558.0
2022-06-02,2558.0
2022-06-03,2558.0
2022-06-04,2558.0
2022-06-05,2558.0
2022-06-06,2558.0
2022-06-07,2558.0
2022-06-08,2558.0
2022-06-09,2558.0
2022-06-10,2558.0
2022-06-11,2558.0
2022-06-12,2558.0
2022-06-13,2558.0
2022-06-14,2558.0
2022-06-15,2558.0
2022-06-16,2558.0
2022-06-17,2558.0
2022-06-18,2558.0
2022-06-19,2558.0
2022-06-20,2558.0
2022-06-21,2558.0
2022-06-22,2558.0
2022-06-23,2558.0
2022-06-24,2558.0
2022-06-25,2558.0
2022-06-26,2558.0
2022-06-27,2558.0
2022-06-28,2558.0
2022-06-29,2558.0
2022-06-30,2558.0
2022-07-01,2558.0
2022-07-02,2558.0
2022-07-03,2558.0
2022-07-04,2558.0
2022-07-05,2558.0
2022-07-06,2558.0
2022-07-07,2558.0
2022-07-08,2558.0
2022-07-09,2558.0
2022-07-10,2558.0
2022-07-11,2558.0
2022-07-12,2558.0
2022-07-13,2558.0
2022-07-14,2558.0
2022-07-15,2558.0
2022-07-16,2558.0
2022-07-17,2558.0
2022-07-18,2558.0
2022-07-19,2558.0
2022-07-20,2558.0
2022-07-21,2558.0
2022-07-22,2558.0
2022-07-23,2558.0
2022-07-24,2558.0
2022-07-25,2558.0
2022-07-26,2558.0
2022-07-27,2558.0
2022-07-28,2558.0
2022-07-29,2558.0
2022-07-30,2558.0
2022-07-31,2558.0
2022-08-01,2558.0
2022-08-02,2558.0
2022-08-03,2558.0
2022-08-04,2558.0
2022-08-05,2558.0
2022-08-06,2558.0
2022-08-07,2558.0
2022-08-08,2558.0
2022-08-09,2558.0
2022-08-10,2558.0
2022-08-11,2558.0
2022-08-12,2558.0
2022-08-13,2558.0
2022-08-14,2558.0
2022-08-15,2558.0
2022-08-16,2558.0
2022-08-17,2558.0
2022-08-18,2558.0
2022-08-19,2558.0
2022-08-20,2558.0
2022-08-21,2558.0
2022-08-22,2558.0
2022-08-23,2558.0
2022-08-24,2558.0
2022-08-25,2558.0
2022-08-26,2558.0
2022-08-27,2558.0
2022-08-28,2558.0
2022-08-29,2558.0
2022-08-30,2558.0
2022-08-31,2558.0
2022-09-01,2558.0
2022-09-02,2558.0
2022-09-03,2558.0
2022-09-04,2611.0
2022-09-05,2611.0
2022-09-06,2611.0
2022-09-07,2611.0
2022-09-08,2611.0
2022-09-09,2626.0
2022-09-10,2623.0
2022-09-11,2623.0
2022-09-12,2623.0
2022-09-13,2618.0
2022-09-14,2618.0
2022-09-15,2618.0
2022-09-16,2618.0
2022-09-17,2618.0
2022-09-18,2606.0
2022-09-19,2606.0
2022-09-20,2615.0
2022-09-21,2615.0
2022-09-22,2615.0
2022-09-23,2615.0
2022-09-24,2615.0
2022-09-25,2615.0
2022-09-26,2615.0
2022-09-27,2615.0
2022-09-28,2615.0
2022-09-29,2615.0
2022-09-30,2618.0
2022-10-01,2618.0
2022-10-02,2606.0
2022-10-03,2606.0
2022-10-04,2606.0
2022-10-05,2606.0
2022-10-06,2606.0
2022-10-07,2606.0
2022-10-08,2606.0
2022-10-09,2606.0
2022-10-10,2606.0
2022-10-11,2606.0
2022-10-12,2606.0
2022-10-13,2606.0
2022-10-14,2606.0
2022-10-15,2606.0
2022-10-16,2606.0
2022-10-17,2606.0
2022-10-18,2606.0
2022-10-19,2606.0
2022-10-20,2606.0
2022-10-21,2606.0
2022-10-22,2606.0
2022-10-23,2606.0
2022-10-24,2606.0
2022-10-25,2606.0
2022-10-26,2606.0
2022-10-27,2606.0
2022-10-28,2606.0
2022-10-29,2606.0
2022-10-30,2606.0
2022-10-31,2606.0
2022-11-01,2606.0
2022-11-02,2606.0
2022-11-03,2606.0
2022-11-04,2606.0
2022-11-05,2606.0
2022-11-06,2606.0
2022-11-07,2606.0
2022-11-08,2606.0
2022-11-09,2606.0
2022-11-10,2606.0
2022-11-11,2606.0
2022-11-12,2606.0
2022-11-13,2606.0
2022-11-14,2606.0
2022-11-15,2606.0
2022-11-16,2606.0
2022-11-17,2606.0
2022-11-18,2606.0
2022-11-19,2606.0
2022-11-20,2606.0
2022-11-21,2606.0
2022-11-22,2606.0
2022-11-23,2606.0
2022-11-24,2606.0
2022-11-25,2606.0
2022-11-26,2606.0
2022-11-27,2606.0
2022-11-28,2606.0
2022-11-29,2606.0
2022-11-30,2606.0
2022-12-01,2606.0
2022-12-02,2606.0
2022-12-03,2606.0
2022-12-04,2606.0
2022-12-05,2606.0
2022-12-06,2606.0
2022-12-07,2606.0
2022-12-08,2606.0
2022-12-09,2606.0
2022-12-10,2606.0
2022-12-11,2606.0
2022-12-12,2606.0
2022-12-13,2606.0
2022-12-14,2606.0
2022-12-15,2606.0
2022-12-16,2606.0
2022-12-17,2606.0
2022-12-18,2606.0
2022-12-19,2606.0
2022-12-20,2606.0
2022-12-21,2606.0
2022-12-22,2606.0
2022-12-23,2606.0
2022-12-24,2606.0
2022-12-25,2606.0
2022-12-26,2606.0
2022-12-27,2606.0
2022-12-28,2606.0
2022-12-29,2606.0
2022-12-30,2606.0
2022-12-31,2606.0
2023-01-01,2606.0
2023-01-02,2606.0
2023-01-03,2606.0
2023-01-04,2606.0
2023-01-05,2606.0
2023-01-06,2606.0
2023-01-07,2606.0
2023-01-08,2606.0
2023-01-09,2606.0
2023-01-10,2606.0
2023-01-11,2606.0
2023-01-12,2606.0
2023-01-13,2606.0
2023-01-14,2606.0
2023-01-15,2606.0
2023-01-16,2606.0
2023-01-17,2606.0
2023-01-18,2606.0
2023-01-19,2606.0
2023-01-20,2606.0
2023-01-21,2606.0
2023-01-22,2606.0
2023-01-23,2606.0
2023-01-24,2606.0
2023-01-25,2606.0
2023-01-26,2606.0
2023-01-27,2606.0
2023-01-28,2606.0
2023-01-29,2606.0
2023-01-30,2606.0
2023-01-31,2606.0
2023-02-01,2606.0
2023-02-02,2606.0
2023-02-03,2606.0
2023-02-04,2606.0
2023-02-05,2606.0
2023-02-06,2606.0
2023-02-07,2606.0
2023-02-08,2606.0
2023-02-09,2595.0
2023-02-10,2595.0
2023-02-11,2595.0
2023-02-12,2595.0
2023-02-13,2595.0
2023-02-14,2595.0
2023-02-15,2595.0
2023-02-16,2595.0
2023-02-17,2595.0
2023-02-18,2595.0
2023-02-19,2595.0
2023-02-20,2595.0
2023-02-21,2595.0
2023-02-22,2595.0
2023-02-23,2595.0
2023-02-24,2595.0
2023-02-25,2595.0
